,year,month,day,day_of_week,hour,AEP_MW
90633,2015,11,28,5,8,11885.0
90634,2015,11,28,5,9,12386.0
90635,2015,11,28,5,10,12800.0
90636,2015,11,28,5,11,12986.0
90637,2015,11,28,5,12,13051.0
90638,2015,11,28,5,13,12775.0
90639,2015,11,28,5,14,12611.0
90640,2015,11,28,5,15,12550.0
90641,2015,11,28,5,16,12466.0
90642,2015,11,28,5,17,12852.0
90643,2015,11,28,5,18,13489.0
90644,2015,11,28,5,19,13566.0
90645,2015,11,28,5,20,13486.0
90646,2015,11,28,5,21,13315.0
90647,2015,11,28,5,22,12810.0
90648,2015,11,28,5,23,12389.0
90649,2015,11,29,6,0,11772.0
90650,2015,11,27,4,1,10639.0
90651,2015,11,27,4,2,10480.0
90652,2015,11,27,4,3,10406.0
90653,2015,11,27,4,4,10473.0
90654,2015,11,27,4,5,10660.0
90655,2015,11,27,4,6,11062.0
90656,2015,11,27,4,7,11675.0
90657,2015,11,27,4,8,12085.0
90658,2015,11,27,4,9,12316.0
90659,2015,11,27,4,10,12403.0
90660,2015,11,27,4,11,12472.0
90661,2015,11,27,4,12,12280.0
90662,2015,11,27,4,13,11969.0
90663,2015,11,27,4,14,11903.0
90664,2015,11,27,4,15,11795.0
90665,2015,11,27,4,16,11820.0
90666,2015,11,27,4,17,11987.0
90667,2015,11,27,4,18,12745.0
90668,2015,11,27,4,19,12755.0
90669,2015,11,27,4,20,12663.0
90670,2015,11,27,4,21,12531.0
90671,2015,11,27,4,22,12223.0
90672,2015,11,27,4,23,11868.0
90673,2015,11,28,5,0,11327.0
90674,2015,11,26,3,1,11900.0
90675,2015,11,26,3,2,11553.0
90676,2015,11,26,3,3,11380.0
90677,2015,11,26,3,4,11306.0
90678,2015,11,26,3,5,11401.0
90679,2015,11,26,3,6,11683.0
90680,2015,11,26,3,7,12079.0
90681,2015,11,26,3,8,12518.0
90682,2015,11,26,3,9,12956.0
90683,2015,11,26,3,10,13222.0
90684,2015,11,26,3,11,13247.0
90685,2015,11,26,3,12,12957.0
90686,2015,11,26,3,13,12259.0
90687,2015,11,26,3,14,11477.0
90688,2015,11,26,3,15,10933.0
90689,2015,11,26,3,16,10635.0
90690,2015,11,26,3,17,10511.0
90691,2015,11,26,3,18,11058.0
90692,2015,11,26,3,19,11323.0
90693,2015,11,26,3,20,11390.0
90694,2015,11,26,3,21,11478.0
90695,2015,11,26,3,22,11473.0
90696,2015,11,26,3,23,11255.0
90697,2015,11,27,4,0,10912.0
90698,2015,11,25,2,1,12561.0
90699,2015,11,25,2,2,12366.0
90700,2015,11,25,2,3,12378.0
90701,2015,11,25,2,4,12542.0
90702,2015,11,25,2,5,12890.0
90703,2015,11,25,2,6,13577.0
90704,2015,11,25,2,7,14757.0
90705,2015,11,25,2,8,15346.0
90706,2015,11,25,2,9,15292.0
90707,2015,11,25,2,10,14818.0
90708,2015,11,25,2,11,14287.0
90709,2015,11,25,2,12,13660.0
90710,2015,11,25,2,13,13158.0
90711,2015,11,25,2,14,12863.0
90712,2015,11,25,2,15,12496.0
90713,2015,11,25,2,16,12263.0
90714,2015,11,25,2,17,12265.0
90715,2015,11,25,2,18,13091.0
90716,2015,11,25,2,19,13348.0
90717,2015,11,25,2,20,13251.0
90718,2015,11,25,2,21,13113.0
90719,2015,11,25,2,22,12752.0
90720,2015,11,25,2,23,12040.0
90721,2015,11,26,3,0,11250.0
90722,2015,11,24,1,1,14395.0
90723,2015,11,24,1,2,14318.0
90724,2015,11,24,1,3,14276.0
90725,2015,11,24,1,4,14430.0
90726,2015,11,24,1,5,14690.0
90727,2015,11,24,1,6,15622.0
90728,2015,11,24,1,7,16959.0
90729,2015,11,24,1,8,17618.0
90730,2015,11,24,1,9,17243.0
90731,2015,11,24,1,10,16717.0
90732,2015,11,24,1,11,16041.0
90733,2015,11,24,1,12,15379.0
90734,2015,11,24,1,13,14754.0
90735,2015,11,24,1,14,14578.0
90736,2015,11,24,1,15,14284.0
90737,2015,11,24,1,16,14130.0
90738,2015,11,24,1,17,14223.0
90739,2015,11,24,1,18,15290.0
90740,2015,11,24,1,19,15756.0
90741,2015,11,24,1,20,15894.0
90742,2015,11,24,1,21,15802.0
90743,2015,11,24,1,22,15444.0
90744,2015,11,24,1,23,15015.0
90745,2015,11,25,2,0,14271.0
90746,2015,11,23,0,1,14390.0
90747,2015,11,23,0,2,14259.0
90748,2015,11,23,0,3,14294.0
90749,2015,11,23,0,4,14508.0
90750,2015,11,23,0,5,14880.0
90751,2015,11,23,0,6,15814.0
90752,2015,11,23,0,7,17199.0
90753,2015,11,23,0,8,17840.0
90754,2015,11,23,0,9,17620.0
90755,2015,11,23,0,10,17251.0
90756,2015,11,23,0,11,16849.0
90757,2015,11,23,0,12,16233.0
90758,2015,11,23,0,13,15884.0
90759,2015,11,23,0,14,15592.0
90760,2015,11,23,0,15,15267.0
90761,2015,11,23,0,16,15069.0
90762,2015,11,23,0,17,15465.0
90763,2015,11,23,0,18,16444.0
90764,2015,11,23,0,19,16861.0
90765,2015,11,23,0,20,16915.0
90766,2015,11,23,0,21,16800.0
90767,2015,11,23,0,22,16353.0
90768,2015,11,23,0,23,15592.0
90769,2015,11,24,1,0,14909.0
90770,2015,11,22,6,1,12507.0
90771,2015,11,22,6,2,12295.0
90772,2015,11,22,6,3,12265.0
90773,2015,11,22,6,4,12324.0
90774,2015,11,22,6,5,12490.0
90775,2015,11,22,6,6,12710.0
90776,2015,11,22,6,7,13127.0
90777,2015,11,22,6,8,13724.0
90778,2015,11,22,6,9,14259.0
90779,2015,11,22,6,10,14482.0
90780,2015,11,22,6,11,14278.0
90781,2015,11,22,6,12,14197.0
90782,2015,11,22,6,13,14052.0
90783,2015,11,22,6,14,13912.0
90784,2015,11,22,6,15,13785.0
90785,2015,11,22,6,16,13845.0
90786,2015,11,22,6,17,14224.0
90787,2015,11,22,6,18,15399.0
90788,2015,11,22,6,19,16096.0
90789,2015,11,22,6,20,16014.0
90790,2015,11,22,6,21,15980.0
90791,2015,11,22,6,22,15643.0
90792,2015,11,22,6,23,15174.0
90793,2015,11,23,0,0,14661.0
90794,2015,11,21,5,1,13274.0
90795,2015,11,21,5,2,12920.0
90796,2015,11,21,5,3,12934.0
90797,2015,11,21,5,4,12982.0
90798,2015,11,21,5,5,13168.0
90799,2015,11,21,5,6,13672.0
90800,2015,11,21,5,7,14268.0
90801,2015,11,21,5,8,14733.0
90802,2015,11,21,5,9,14985.0
90803,2015,11,21,5,10,14853.0
90804,2015,11,21,5,11,14623.0
90805,2015,11,21,5,12,14261.0
90806,2015,11,21,5,13,13873.0
90807,2015,11,21,5,14,13687.0
90808,2015,11,21,5,15,13422.0
90809,2015,11,21,5,16,13371.0
90810,2015,11,21,5,17,13501.0
90811,2015,11,21,5,18,14217.0
90812,2015,11,21,5,19,14360.0
90813,2015,11,21,5,20,14397.0
90814,2015,11,21,5,21,14280.0
90815,2015,11,21,5,22,13902.0
90816,2015,11,21,5,23,13297.0
90817,2015,11,22,6,0,12885.0
90818,2015,11,20,4,1,12400.0
90819,2015,11,20,4,2,12290.0
90820,2015,11,20,4,3,12213.0
90821,2015,11,20,4,4,12408.0
90822,2015,11,20,4,5,12753.0
90823,2015,11,20,4,6,13826.0
90824,2015,11,20,4,7,15388.0
90825,2015,11,20,4,8,16065.0
90826,2015,11,20,4,9,16026.0
90827,2015,11,20,4,10,15680.0
90828,2015,11,20,4,11,15229.0
90829,2015,11,20,4,12,14818.0
90830,2015,11,20,4,13,14560.0
90831,2015,11,20,4,14,14308.0
90832,2015,11,20,4,15,14175.0
90833,2015,11,20,4,16,13934.0
90834,2015,11,20,4,17,14125.0
90835,2015,11,20,4,18,15013.0
90836,2015,11,20,4,19,15353.0
90837,2015,11,20,4,20,15337.0
90838,2015,11,20,4,21,15327.0
90839,2015,11,20,4,22,14990.0
90840,2015,11,20,4,23,14449.0
90841,2015,11,21,5,0,13753.0
90842,2015,11,19,3,1,11475.0
90843,2015,11,19,3,2,11166.0
90844,2015,11,19,3,3,10980.0
90845,2015,11,19,3,4,10897.0
90846,2015,11,19,3,5,11146.0
90847,2015,11,19,3,6,11969.0
90848,2015,11,19,3,7,13399.0
90849,2015,11,19,3,8,14123.0
90850,2015,11,19,3,9,14139.0
90851,2015,11,19,3,10,14152.0
90852,2015,11,19,3,11,14286.0
90853,2015,11,19,3,12,14174.0
90854,2015,11,19,3,13,14144.0
90855,2015,11,19,3,14,14078.0
90856,2015,11,19,3,15,13898.0
90857,2015,11,19,3,16,13754.0
90858,2015,11,19,3,17,13785.0
90859,2015,11,19,3,18,14590.0
90860,2015,11,19,3,19,14902.0
90861,2015,11,19,3,20,14860.0
90862,2015,11,19,3,21,14793.0
90863,2015,11,19,3,22,14397.0
90864,2015,11,19,3,23,13584.0
90865,2015,11,20,4,0,12909.0
90866,2015,11,18,2,1,11918.0
90867,2015,11,18,2,2,11560.0
90868,2015,11,18,2,3,11424.0
90869,2015,11,18,2,4,11404.0
90870,2015,11,18,2,5,11619.0
90871,2015,11,18,2,6,12405.0
90872,2015,11,18,2,7,13755.0
90873,2015,11,18,2,8,14285.0
90874,2015,11,18,2,9,14192.0
90875,2015,11,18,2,10,14135.0
90876,2015,11,18,2,11,14088.0
90877,2015,11,18,2,12,13965.0
90878,2015,11,18,2,13,13972.0
90879,2015,11,18,2,14,14031.0
90880,2015,11,18,2,15,13902.0
90881,2015,11,18,2,16,13781.0
90882,2015,11,18,2,17,14091.0
90883,2015,11,18,2,18,14606.0
90884,2015,11,18,2,19,14752.0
90885,2015,11,18,2,20,14560.0
90886,2015,11,18,2,21,14316.0
90887,2015,11,18,2,22,13679.0
90888,2015,11,18,2,23,12925.0
90889,2015,11,19,3,0,12064.0
90890,2015,11,17,1,1,12182.0
90891,2015,11,17,1,2,11963.0
90892,2015,11,17,1,3,11779.0
90893,2015,11,17,1,4,11714.0
90894,2015,11,17,1,5,12074.0
90895,2015,11,17,1,6,12847.0
90896,2015,11,17,1,7,14268.0
90897,2015,11,17,1,8,14797.0
90898,2015,11,17,1,9,14665.0
90899,2015,11,17,1,10,14648.0
90900,2015,11,17,1,11,14700.0
90901,2015,11,17,1,12,14488.0
90902,2015,11,17,1,13,14377.0
90903,2015,11,17,1,14,14169.0
90904,2015,11,17,1,15,14090.0
90905,2015,11,17,1,16,14031.0
90906,2015,11,17,1,17,14207.0
90907,2015,11,17,1,18,14898.0
90908,2015,11,17,1,19,15115.0
90909,2015,11,17,1,20,14937.0
90910,2015,11,17,1,21,14624.0
90911,2015,11,17,1,22,13944.0
90912,2015,11,17,1,23,13197.0
90913,2015,11,18,2,0,12457.0
90914,2015,11,16,0,1,12322.0
90915,2015,11,16,0,2,12285.0
90916,2015,11,16,0,3,12349.0
90917,2015,11,16,0,4,12551.0
90918,2015,11,16,0,5,13059.0
90919,2015,11,16,0,6,14083.0
90920,2015,11,16,0,7,15561.0
90921,2015,11,16,0,8,16328.0
90922,2015,11,16,0,9,16036.0
90923,2015,11,16,0,10,15497.0
90924,2015,11,16,0,11,15150.0
90925,2015,11,16,0,12,14765.0
90926,2015,11,16,0,13,14403.0
90927,2015,11,16,0,14,14254.0
90928,2015,11,16,0,15,14113.0
90929,2015,11,16,0,16,13908.0
90930,2015,11,16,0,17,14065.0
90931,2015,11,16,0,18,14920.0
90932,2015,11,16,0,19,15203.0
90933,2015,11,16,0,20,15145.0
90934,2015,11,16,0,21,14798.0
90935,2015,11,16,0,22,14229.0
90936,2015,11,16,0,23,13494.0
90937,2015,11,17,1,0,12782.0
90938,2015,11,15,6,1,12434.0
90939,2015,11,15,6,2,12246.0
90940,2015,11,15,6,3,12224.0
90941,2015,11,15,6,4,12218.0
90942,2015,11,15,6,5,12382.0
90943,2015,11,15,6,6,12718.0
90944,2015,11,15,6,7,13233.0
90945,2015,11,15,6,8,13582.0
90946,2015,11,15,6,9,13863.0
90947,2015,11,15,6,10,13477.0
90948,2015,11,15,6,11,12973.0
90949,2015,11,15,6,12,12564.0
90950,2015,11,15,6,13,12340.0
90951,2015,11,15,6,14,12078.0
90952,2015,11,15,6,15,11805.0
90953,2015,11,15,6,16,11761.0
90954,2015,11,15,6,17,12107.0
90955,2015,11,15,6,18,13069.0
90956,2015,11,15,6,19,13580.0
90957,2015,11,15,6,20,13526.0
90958,2015,11,15,6,21,13475.0
90959,2015,11,15,6,22,13196.0
90960,2015,11,15,6,23,12872.0
90961,2015,11,16,0,0,12532.0
90962,2015,11,14,5,1,12657.0
90963,2015,11,14,5,2,12448.0
90964,2015,11,14,5,3,12410.0
90965,2015,11,14,5,4,12418.0
90966,2015,11,14,5,5,12619.0
90967,2015,11,14,5,6,13025.0
90968,2015,11,14,5,7,13602.0
90969,2015,11,14,5,8,14034.0
90970,2015,11,14,5,9,14213.0
90971,2015,11,14,5,10,14055.0
90972,2015,11,14,5,11,13675.0
90973,2015,11,14,5,12,13362.0
90974,2015,11,14,5,13,13009.0
90975,2015,11,14,5,14,12512.0
90976,2015,11,14,5,15,12310.0
90977,2015,11,14,5,16,12147.0
90978,2015,11,14,5,17,12410.0
90979,2015,11,14,5,18,13269.0
90980,2015,11,14,5,19,13865.0
90981,2015,11,14,5,20,13866.0
90982,2015,11,14,5,21,13838.0
90983,2015,11,14,5,22,13643.0
90984,2015,11,14,5,23,13193.0
90985,2015,11,15,6,0,12783.0
90986,2015,11,13,4,1,12170.0
90987,2015,11,13,4,2,11914.0
90988,2015,11,13,4,3,11867.0
90989,2015,11,13,4,4,11905.0
90990,2015,11,13,4,5,12262.0
90991,2015,11,13,4,6,13074.0
90992,2015,11,13,4,7,14474.0
90993,2015,11,13,4,8,15148.0
90994,2015,11,13,4,9,15088.0
90995,2015,11,13,4,10,14930.0
90996,2015,11,13,4,11,14777.0
90997,2015,11,13,4,12,14582.0
90998,2015,11,13,4,13,14326.0
90999,2015,11,13,4,14,14146.0
91000,2015,11,13,4,15,13957.0
91001,2015,11,13,4,16,13765.0
91002,2015,11,13,4,17,13863.0
91003,2015,11,13,4,18,14612.0
91004,2015,11,13,4,19,15003.0
91005,2015,11,13,4,20,14983.0
91006,2015,11,13,4,21,14835.0
91007,2015,11,13,4,22,14513.0
91008,2015,11,13,4,23,13948.0
91009,2015,11,14,5,0,13193.0
91010,2015,11,12,3,1,12062.0
91011,2015,11,12,3,2,11843.0
91012,2015,11,12,3,3,11657.0
91013,2015,11,12,3,4,11611.0
91014,2015,11,12,3,5,11745.0
91015,2015,11,12,3,6,12512.0
91016,2015,11,12,3,7,14049.0
91017,2015,11,12,3,8,14548.0
91018,2015,11,12,3,9,14472.0
91019,2015,11,12,3,10,14527.0
91020,2015,11,12,3,11,14525.0
91021,2015,11,12,3,12,14327.0
91022,2015,11,12,3,13,14361.0
91023,2015,11,12,3,14,14344.0
91024,2015,11,12,3,15,14143.0
91025,2015,11,12,3,16,14039.0
91026,2015,11,12,3,17,14320.0
91027,2015,11,12,3,18,14715.0
91028,2015,11,12,3,19,15029.0
91029,2015,11,12,3,20,14845.0
91030,2015,11,12,3,21,14659.0
91031,2015,11,12,3,22,14146.0
91032,2015,11,12,3,23,13370.0
91033,2015,11,13,4,0,12643.0
91034,2015,11,11,2,1,12217.0
91035,2015,11,11,2,2,12037.0
91036,2015,11,11,2,3,11931.0
91037,2015,11,11,2,4,12006.0
91038,2015,11,11,2,5,12352.0
91039,2015,11,11,2,6,13144.0
91040,2015,11,11,2,7,14473.0
91041,2015,11,11,2,8,15072.0
91042,2015,11,11,2,9,15012.0
91043,2015,11,11,2,10,14822.0
91044,2015,11,11,2,11,14534.0
91045,2015,11,11,2,12,14163.0
91046,2015,11,11,2,13,13900.0
91047,2015,11,11,2,14,13752.0
91048,2015,11,11,2,15,13513.0
91049,2015,11,11,2,16,13348.0
91050,2015,11,11,2,17,13446.0
91051,2015,11,11,2,18,14258.0
91052,2015,11,11,2,19,14735.0
91053,2015,11,11,2,20,14637.0
91054,2015,11,11,2,21,14494.0
91055,2015,11,11,2,22,13986.0
91056,2015,11,11,2,23,13322.0
91057,2015,11,12,3,0,12552.0
91058,2015,11,10,1,1,12325.0
91059,2015,11,10,1,2,11980.0
91060,2015,11,10,1,3,11848.0
91061,2015,11,10,1,4,11774.0
91062,2015,11,10,1,5,12026.0
91063,2015,11,10,1,6,12704.0
91064,2015,11,10,1,7,13981.0
91065,2015,11,10,1,8,14629.0
91066,2015,11,10,1,9,14548.0
91067,2015,11,10,1,10,14570.0
91068,2015,11,10,1,11,14582.0
91069,2015,11,10,1,12,14425.0
91070,2015,11,10,1,13,14326.0
91071,2015,11,10,1,14,14320.0
91072,2015,11,10,1,15,14089.0
91073,2015,11,10,1,16,14041.0
91074,2015,11,10,1,17,14264.0
91075,2015,11,10,1,18,14874.0
91076,2015,11,10,1,19,15227.0
91077,2015,11,10,1,20,15045.0
91078,2015,11,10,1,21,14835.0
91079,2015,11,10,1,22,14293.0
91080,2015,11,10,1,23,13505.0
91081,2015,11,11,2,0,12811.0
91082,2015,11,9,0,1,12538.0
91083,2015,11,9,0,2,12398.0
91084,2015,11,9,0,3,12393.0
91085,2015,11,9,0,4,12563.0
91086,2015,11,9,0,5,12885.0
91087,2015,11,9,0,6,13698.0
91088,2015,11,9,0,7,15288.0
91089,2015,11,9,0,8,15855.0
91090,2015,11,9,0,9,15811.0
91091,2015,11,9,0,10,15609.0
91092,2015,11,9,0,11,15521.0
91093,2015,11,9,0,12,15306.0
91094,2015,11,9,0,13,15120.0
91095,2015,11,9,0,14,14904.0
91096,2015,11,9,0,15,14587.0
91097,2015,11,9,0,16,14462.0
91098,2015,11,9,0,17,14647.0
91099,2015,11,9,0,18,15280.0
91100,2015,11,9,0,19,15506.0
91101,2015,11,9,0,20,15393.0
91102,2015,11,9,0,21,14977.0
91103,2015,11,9,0,22,14404.0
91104,2015,11,9,0,23,13626.0
91105,2015,11,10,1,0,12856.0
91106,2015,11,8,6,1,11491.0
91107,2015,11,8,6,2,11259.0
91108,2015,11,8,6,3,11119.0
91109,2015,11,8,6,4,11223.0
91110,2015,11,8,6,5,11401.0
91111,2015,11,8,6,6,11728.0
91112,2015,11,8,6,7,12202.0
91113,2015,11,8,6,8,12639.0
91114,2015,11,8,6,9,12970.0
91115,2015,11,8,6,10,12917.0
91116,2015,11,8,6,11,12671.0
91117,2015,11,8,6,12,12347.0
91118,2015,11,8,6,13,12309.0
91119,2015,11,8,6,14,12118.0
91120,2015,11,8,6,15,11930.0
91121,2015,11,8,6,16,11941.0
91122,2015,11,8,6,17,12250.0
91123,2015,11,8,6,18,13157.0
91124,2015,11,8,6,19,13911.0
91125,2015,11,8,6,20,14044.0
91126,2015,11,8,6,21,14078.0
91127,2015,11,8,6,22,13641.0
91128,2015,11,8,6,23,13152.0
91129,2015,11,9,0,0,12736.0
91130,2015,11,7,5,1,11017.0
91131,2015,11,7,5,2,10645.0
91132,2015,11,7,5,3,10422.0
91133,2015,11,7,5,4,10379.0
91134,2015,11,7,5,5,10551.0
91135,2015,11,7,5,6,10865.0
91136,2015,11,7,5,7,11321.0
91137,2015,11,7,5,8,11789.0
91138,2015,11,7,5,9,12311.0
91139,2015,11,7,5,10,12734.0
91140,2015,11,7,5,11,12861.0
91141,2015,11,7,5,12,12837.0
91142,2015,11,7,5,13,12710.0
91143,2015,11,7,5,14,12503.0
91144,2015,11,7,5,15,12392.0
91145,2015,11,7,5,16,12394.0
91146,2015,11,7,5,17,12484.0
91147,2015,11,7,5,18,13104.0
91148,2015,11,7,5,19,13417.0
91149,2015,11,7,5,20,13240.0
91150,2015,11,7,5,21,13090.0
91151,2015,11,7,5,22,12815.0
91152,2015,11,7,5,23,12319.0
91153,2015,11,8,6,0,11861.0
91154,2015,11,6,4,1,11610.0
91155,2015,11,6,4,2,11293.0
91156,2015,11,6,4,3,11056.0
91157,2015,11,6,4,4,11010.0
91158,2015,11,6,4,5,11124.0
91159,2015,11,6,4,6,11832.0
91160,2015,11,6,4,7,13175.0
91161,2015,11,6,4,8,13732.0
91162,2015,11,6,4,9,13949.0
91163,2015,11,6,4,10,14210.0
91164,2015,11,6,4,11,14271.0
91165,2015,11,6,4,12,14353.0
91166,2015,11,6,4,13,14298.0
91167,2015,11,6,4,14,14263.0
91168,2015,11,6,4,15,14058.0
91169,2015,11,6,4,16,13749.0
91170,2015,11,6,4,17,13663.0
91171,2015,11,6,4,18,14117.0
91172,2015,11,6,4,19,14263.0
91173,2015,11,6,4,20,13916.0
91174,2015,11,6,4,21,13552.0
91175,2015,11,6,4,22,13110.0
91176,2015,11,6,4,23,12426.0
91177,2015,11,7,5,0,11600.0
91178,2015,11,5,3,1,11272.0
91179,2015,11,5,3,2,10972.0
91180,2015,11,5,3,3,10780.0
91181,2015,11,5,3,4,10796.0
91182,2015,11,5,3,5,10994.0
91183,2015,11,5,3,6,11752.0
91184,2015,11,5,3,7,13260.0
91185,2015,11,5,3,8,13801.0
91186,2015,11,5,3,9,14063.0
91187,2015,11,5,3,10,14317.0
91188,2015,11,5,3,11,14542.0
91189,2015,11,5,3,12,14680.0
91190,2015,11,5,3,13,14759.0
91191,2015,11,5,3,14,14840.0
91192,2015,11,5,3,15,14746.0
91193,2015,11,5,3,16,14648.0
91194,2015,11,5,3,17,14515.0
91195,2015,11,5,3,18,14890.0
91196,2015,11,5,3,19,15203.0
91197,2015,11,5,3,20,14946.0
91198,2015,11,5,3,21,14542.0
91199,2015,11,5,3,22,13910.0
91200,2015,11,5,3,23,12988.0
91201,2015,11,6,4,0,12213.0
91202,2015,11,4,2,1,11342.0
91203,2015,11,4,2,2,11024.0
91204,2015,11,4,2,3,10791.0
91205,2015,11,4,2,4,10831.0
91206,2015,11,4,2,5,11098.0
91207,2015,11,4,2,6,11797.0
91208,2015,11,4,2,7,13114.0
91209,2015,11,4,2,8,13627.0
91210,2015,11,4,2,9,13807.0
91211,2015,11,4,2,10,13858.0
91212,2015,11,4,2,11,14069.0
91213,2015,11,4,2,12,14109.0
91214,2015,11,4,2,13,14233.0
91215,2015,11,4,2,14,14284.0
91216,2015,11,4,2,15,14206.0
91217,2015,11,4,2,16,14045.0
91218,2015,11,4,2,17,13965.0
91219,2015,11,4,2,18,14417.0
91220,2015,11,4,2,19,14775.0
91221,2015,11,4,2,20,14620.0
91222,2015,11,4,2,21,14184.0
91223,2015,11,4,2,22,13573.0
91224,2015,11,4,2,23,12719.0
91225,2015,11,5,3,0,11825.0
91226,2015,11,3,1,1,11652.0
91227,2015,11,3,1,2,11360.0
91228,2015,11,3,1,3,11146.0
91229,2015,11,3,1,4,11123.0
91230,2015,11,3,1,5,11575.0
91231,2015,11,3,1,6,12298.0
91232,2015,11,3,1,7,13601.0
91233,2015,11,3,1,8,14192.0
91234,2015,11,3,1,9,14161.0
91235,2015,11,3,1,10,14074.0
91236,2015,11,3,1,11,14086.0
91237,2015,11,3,1,12,14293.0
91238,2015,11,3,1,13,14321.0
91239,2015,11,3,1,14,14381.0
91240,2015,11,3,1,15,14344.0
91241,2015,11,3,1,16,14178.0
91242,2015,11,3,1,17,14052.0
91243,2015,11,3,1,18,14392.0
91244,2015,11,3,1,19,14949.0
91245,2015,11,3,1,20,14795.0
91246,2015,11,3,1,21,14390.0
91247,2015,11,3,1,22,13616.0
91248,2015,11,3,1,23,12731.0
91249,2015,11,4,2,0,11933.0
91250,2015,11,2,0,1,10996.0
91251,2015,11,2,0,2,10967.0
91252,2015,11,2,0,3,10902.0
91253,2015,11,2,0,4,10948.0
91254,2015,11,2,0,5,11311.0
91255,2015,11,2,0,6,12183.0
91256,2015,11,2,0,7,13650.0
91257,2015,11,2,0,8,14173.0
91258,2015,11,2,0,9,14249.0
91259,2015,11,2,0,10,14321.0
91260,2015,11,2,0,11,14307.0
91261,2015,11,2,0,12,14200.0
91262,2015,11,2,0,13,14286.0
91263,2015,11,2,0,14,14204.0
91264,2015,11,2,0,15,13984.0
91265,2015,11,2,0,16,13880.0
91266,2015,11,2,0,17,13938.0
91267,2015,11,2,0,18,14258.0
91268,2015,11,2,0,19,14846.0
91269,2015,11,2,0,20,14714.0
91270,2015,11,2,0,21,14196.0
91271,2015,11,2,0,22,13536.0
91272,2015,11,2,0,23,12802.0
91273,2015,11,3,1,0,12043.0
91274,2015,11,1,6,1,11087.0
91275,2015,11,1,6,2,10785.0
91276,2015,11,1,6,2,10542.0
91277,2015,11,1,6,3,10438.0
91278,2015,11,1,6,4,10343.0
91279,2015,11,1,6,5,10370.0
91280,2015,11,1,6,6,10606.0
91281,2015,11,1,6,7,10976.0
91282,2015,11,1,6,8,11353.0
91283,2015,11,1,6,9,11911.0
91284,2015,11,1,6,10,12096.0
91285,2015,11,1,6,11,12049.0
91286,2015,11,1,6,12,11873.0
91287,2015,11,1,6,13,11936.0
91288,2015,11,1,6,14,11846.0
91289,2015,11,1,6,15,11793.0
91290,2015,11,1,6,16,11799.0
91291,2015,11,1,6,17,11946.0
91292,2015,11,1,6,18,12642.0
91293,2015,11,1,6,19,13181.0
91294,2015,11,1,6,20,13119.0
91295,2015,11,1,6,21,12895.0
91296,2015,11,1,6,22,12332.0
91297,2015,11,1,6,23,11849.0
91298,2015,11,2,0,0,11373.0
91299,2015,10,31,5,1,12232.0
91300,2015,10,31,5,2,11981.0
91301,2015,10,31,5,3,11950.0
91302,2015,10,31,5,4,11872.0
91303,2015,10,31,5,5,11909.0
91304,2015,10,31,5,6,12253.0
91305,2015,10,31,5,7,12715.0
91306,2015,10,31,5,8,13283.0
91307,2015,10,31,5,9,13686.0
91308,2015,10,31,5,10,13880.0
91309,2015,10,31,5,11,13848.0
91310,2015,10,31,5,12,13651.0
91311,2015,10,31,5,13,13375.0
91312,2015,10,31,5,14,13194.0
91313,2015,10,31,5,15,12823.0
91314,2015,10,31,5,16,12704.0
91315,2015,10,31,5,17,12547.0
91316,2015,10,31,5,18,12622.0
91317,2015,10,31,5,19,12910.0
91318,2015,10,31,5,20,13059.0
91319,2015,10,31,5,21,12896.0
91320,2015,10,31,5,22,12602.0
91321,2015,10,31,5,23,12183.0
91322,2015,11,1,6,0,11584.0
91323,2015,10,30,4,1,12283.0
91324,2015,10,30,4,2,11879.0
91325,2015,10,30,4,3,11823.0
91326,2015,10,30,4,4,11892.0
91327,2015,10,30,4,5,12154.0
91328,2015,10,30,4,6,12912.0
91329,2015,10,30,4,7,14323.0
91330,2015,10,30,4,8,15219.0
91331,2015,10,30,4,9,15174.0
91332,2015,10,30,4,10,14998.0
91333,2015,10,30,4,11,14931.0
91334,2015,10,30,4,12,14728.0
91335,2015,10,30,4,13,14516.0
91336,2015,10,30,4,14,14313.0
91337,2015,10,30,4,15,14108.0
91338,2015,10,30,4,16,13880.0
91339,2015,10,30,4,17,13822.0
91340,2015,10,30,4,18,13766.0
91341,2015,10,30,4,19,14105.0
91342,2015,10,30,4,20,14420.0
91343,2015,10,30,4,21,14277.0
91344,2015,10,30,4,22,13919.0
91345,2015,10,30,4,23,13343.0
91346,2015,10,31,5,0,12639.0
91347,2015,10,29,3,1,11518.0
91348,2015,10,29,3,2,11193.0
91349,2015,10,29,3,3,11057.0
91350,2015,10,29,3,4,10930.0
91351,2015,10,29,3,5,11336.0
91352,2015,10,29,3,6,12106.0
91353,2015,10,29,3,7,13407.0
91354,2015,10,29,3,8,14350.0
91355,2015,10,29,3,9,14200.0
91356,2015,10,29,3,10,14324.0
91357,2015,10,29,3,11,14363.0
91358,2015,10,29,3,12,14277.0
91359,2015,10,29,3,13,14144.0
91360,2015,10,29,3,14,14147.0
91361,2015,10,29,3,15,14057.0
91362,2015,10,29,3,16,13862.0
91363,2015,10,29,3,17,13798.0
91364,2015,10,29,3,18,13689.0
91365,2015,10,29,3,19,14039.0
91366,2015,10,29,3,20,14605.0
91367,2015,10,29,3,21,14555.0
